idx,return,steps,failure
1294,7.0,14,False
1295,-34.0,19,True
1296,-32.0,17,True
1297,-16.0,19,True
1298,10.0,11,False
1299,-1.0,13,True
1300,-2.0,14,True
1301,5.0,16,False
1302,-26.0,20,True
1303,5.0,16,False
1304,13.0,8,False
1305,10.0,11,False
1306,7.0,14,False
1307,7.0,14,False
1308,-32.0,17,True
1309,-1.0,13,True
1310,12.0,9,False
1311,-7.0,19,True
1312,-22.0,16,True
1313,7.0,14,False
1314,0.0,12,True
1315,-24.0,18,True
1316,14.0,7,False
1317,-13.0,16,True
1318,-64.0,22,True
1319,-26.0,20,True
1320,9.0,12,False
1321,-13.0,16,True
1322,11.0,10,False
1323,10.0,11,False
1324,12.0,9,False
1325,7.0,14,False
1326,-41.0,17,True
1327,-4.0,16,True
1328,5.0,16,False
1329,-14.0,17,True
1330,-23.0,17,True
1331,-1.0,13,True
1332,9.0,12,False
1333,-22.0,16,True
1334,0.0,12,True
1335,9.0,12,False
1336,8.0,13,False
1337,4.0,17,False
1338,9.0,12,False
1339,7.0,14,False
1340,11.0,10,False
1341,7.0,14,False
1342,6.0,15,False
1343,-15.0,18,True
1344,-16.0,19,True
1345,-7.0,10,True
1346,5.0,16,False
1347,7.0,14,False
1348,0.0,12,True
1349,12.0,9,False
1350,-21.0,15,True
1351,10.0,11,False
1352,-14.0,17,True
1353,11.0,10,False
1354,5.0,16,False
1355,10.0,11,False
1356,-6.0,18,True
1357,11.0,10,False
1358,-14.0,17,True
1359,11.0,10,False
1360,11.0,10,False
1361,0.0,12,True
1362,8.0,13,False
1363,-35.0,20,True
1364,-2.0,14,True
1365,13.0,8,False
1366,-12.0,15,True
1367,1.0,11,True
1368,-3.0,15,True
1369,-5.0,17,True
1370,-7.0,19,True
1371,-5.0,17,True
1372,-35.0,20,True
1373,-6.0,18,True
1374,-1.0,13,True
1375,-24.0,18,True
1376,-22.0,16,True
1377,11.0,10,False
1378,-12.0,15,True
1379,11.0,10,False
1380,7.0,14,False
1381,-12.0,15,True
1382,11.0,10,False
1383,7.0,14,False
1384,13.0,8,False
1385,-15.0,18,True
1386,-95.0,26,True
1387,-4.0,16,True
1388,-3.0,15,True
1389,-25.0,19,True
1390,-53.0,20,True
1391,-4.0,16,True
1392,-20.0,14,True
1393,15.0,6,False
1394,7.0,14,False
1395,-14.0,17,True
1396,7.0,14,False
1397,9.0,12,False
1398,8.0,13,False
1399,9.0,12,False
1400,10.0,11,False
1401,8.0,13,False
1402,8.0,13,False
1403,-12.0,15,True
1404,-2.0,14,True
1405,-16.0,19,True
1406,10.0,11,False
1407,4.0,8,True
1408,-22.0,16,True
1409,9.0,12,False
1410,4.0,17,False
1411,11.0,10,False
1412,7.0,14,False
1413,6.0,15,False
1414,7.0,14,False
1415,-33.0,18,True
1416,-11.0,14,True
1417,-26.0,20,True
1418,-36.0,21,True
1419,-12.0,15,True
1420,-3.0,15,True
1421,10.0,11,False
1422,-3.0,15,True
1423,9.0,12,False
1424,9.0,12,False
1425,-11.0,14,True
1426,5.0,16,False
1427,0.0,12,True
1428,-2.0,14,True
1429,7.0,14,False
1430,-24.0,18,True
1431,-10.0,13,True
1432,6.0,15,False
1433,-1.0,13,True
1434,-2.0,14,True
1435,-15.0,18,True
1436,-2.0,14,True
1437,8.0,13,False
1438,9.0,12,False
1439,8.0,13,False
1440,2.0,10,True
1441,-5.0,17,True
1442,-25.0,19,True
1443,7.0,14,False
1444,10.0,11,False
1445,10.0,11,False
1446,-8.0,11,True
1447,8.0,13,False
1448,8.0,13,False
1449,9.0,12,False
1450,12.0,9,False
1451,-43.0,19,True
1452,-14.0,17,True
1453,-16.0,19,True
1454,8.0,13,False
1455,-46.0,22,True
1456,-31.0,16,True
1457,3.0,9,True
1458,-5.0,17,True
1459,13.0,8,False
1460,-7.0,19,True
1461,-16.0,19,True
1462,-61.0,19,True
1463,-10.0,13,True
1464,12.0,9,False
1465,-11.0,14,True
1466,-10.0,13,True
1467,9.0,12,False
1468,3.0,18,False
1469,6.0,15,False
1470,-54.0,21,True
1471,10.0,11,False
1472,12.0,9,False
1473,-4.0,16,True
1474,-53.0,20,True
1475,-54.0,21,True
1476,8.0,13,False
1477,10.0,11,False
1478,-43.0,19,True
1479,-14.0,17,True
1480,-12.0,15,True
1481,9.0,12,False
1482,-14.0,17,True
1483,-7.0,10,True
1484,-43.0,19,True
1485,-20.0,14,True
1486,-10.0,13,True
1487,6.0,15,False
1488,-2.0,14,True
1489,13.0,8,False
1490,5.0,16,False
1491,-5.0,17,True
1492,-17.0,20,True
1493,5.0,16,False
1494,0.0,12,True
1495,-14.0,17,True
1496,-29.0,14,True
1497,10.0,11,False
1498,14.0,7,False
1499,-5.0,17,True
